datetime;username;content;id;sentiment;annotator;annotation_id;created_at;updated_at;lead_time
30/10/2022 22:15;convomfs;karena dia ngereply mf di base). Dia baik, tapi aku kadang ngerasa kalo aku itu cuman dijadiin pengganti mantannya itu. Dia juga kadang bahas mantannya pas lagi bareng aku. Aku harus gimana? Sakit banget, kalo boleh jujur. [Ti ti pan];7819;N;1;7820;01/11/2022 15:07;01/11/2022 15:07;4649
30/10/2022 22:25;convomfs;💭 akan ku hadapi semua masalah, tapi sambil ngeluh di twitter;7815;N;1;7816;01/11/2022 15:03;01/11/2022 15:03;4236
30/10/2022 23:00;convomfs;💭 GUE KANGEN DAY6 OT5;7799;N;1;7800;01/11/2022 15:02;01/11/2022 15:02;1803
30/10/2022 23:05;convomfs;"Nemu postingan majalah hp jadul tahun 2003 di IG alias tahun sender belum lahir, yaampun lucu juga kalo liat modelan hp jaman dulu 😂😂😂 🤍
https://t.co/sNWI0niEc2";7798;N;1;7799;01/11/2022 15:01;01/11/2022 15:01;2994
30/10/2022 23:15;convomfs;💭 muka gue perasaan kadang cakep kadang ngga, bisa konsisten ga sihh cakep terus gituu :';7794;N;1;7795;01/11/2022 15:01;01/11/2022 15:01;3294
30/10/2022 23:15;convomfs;💭 gilaaaa. gue masih kontakan sampe sekarang di akkkun rp sama mantan rp gue tahun 2016;7793;N;1;7794;01/11/2022 15:01;01/11/2022 15:01;4975
30/10/2022 23:20;convomfs;💭 cape bgt sama hidup ini, pengen istirahat bentarrr aja bisa ga si??;7790;N;1;7791;01/11/2022 15:01;01/11/2022 15:01;3487
30/10/2022 23:31;convomfs;anjr ni orang-orang habis pandemi pada cakep2 semua, gue kemana-mana ngeliat orang pada glow up semua but me 🥲 💭;7786;N;1;7787;01/11/2022 15:00;01/11/2022 15:00;6283
31/10/2022 00:00;convomfs;🤍 I’m so close to giving up;7775;N;1;7776;01/11/2022 14:59;01/11/2022 14:59;6701
31/10/2022 00:05;convomfs;💭 guys aku bingung banget sumpah, temenku curhat ke aku tentang pacarnya. pacarnya udah mulai minta aneh-aneh dan mulai toxic. temenku gamau putusin karena alasan ‘sayang’ dan udah saling dikenal keluarga masing-masing. aku udah hopeless banget gimana nasehatinnya (cont);7771;N;1;7772;01/11/2022 14:58;01/11/2022 14:58;10196
31/10/2022 00:15;convomfs;💭 ibukku td bikin pisang bakar, pas tak coba rasanya kyk ada clekit² pedesnya gt. ini msh banyak, kyknya org rumah pada gadoyan dan sayang bgt kalo dibuang tp juga gatega kl besok ibu bangun tp pisangnya msh banyak padahal org rumah suka nyemil semuaaa. aku bingung hrs (cont);7766;N;1;7767;01/11/2022 14:56;01/11/2022 14:56;5644
31/10/2022 00:15;convomfs;diapain ini 😭😭😭;7765;N;1;7766;01/11/2022 14:56;01/11/2022 14:56;3025
31/10/2022 00:25;convomfs;"💭 baper kok sm ketikan🫢🥴👎 
*kata sender di dpn cermin";7762;N;1;7763;01/11/2022 14:56;01/11/2022 14:56;15275
31/10/2022 00:30;convomfs;🤍 dear C, thanks for always be there for me;7759;N;1;7760;01/11/2022 14:56;01/11/2022 14:56;2067
31/10/2022 00:35;convomfs;🤍 setiap orang bisa sembuh dari lukanya, tapi tidak semua orang bisa berdamai dengan traumanya;7758;N;1;7759;01/11/2022 14:56;01/11/2022 14:56;33879
31/10/2022 00:43;convomfs;doain aku yaa bisa lupain dia. udh cape bgt berharap sama dia yg bahkan ga noleh samsek ke aku haha. ternyata suka diam diam tu cape bgt yaa aku nyerah soalnya 💭;7756;N;1;7757;01/11/2022 14:54;01/11/2022 14:54;3425
31/10/2022 00:45;convomfs;💭 ini lumpia basah tapi pake ketiwaw, trs minumnya thai tea gocengan https://t.co/Y9flwdYnI6;7754;N;1;7755;01/11/2022 14:54;01/11/2022 14:54;6233
31/10/2022 01:00;convomfs;🤍 gue kira sekarang minggu😭;7750;N;1;7751;01/11/2022 14:54;01/11/2022 14:54;445
31/10/2022 01:00;convomfs;💭 kenapa ya setiap ketemu mas crush tuh perut tiba tiba mules sama langsung keringet dingin apalagi kalo disamperin;7749;N;1;7750;01/11/2022 14:53;01/11/2022 14:53;7776
31/10/2022 01:15;convomfs;🤍 sender lagi ngecrushin orang, kalo lagi berdua bawannya canggung bgt mana gw tremor parah natap mata aja gaberani huhu;7744;N;1;7745;01/11/2022 14:53;01/11/2022 14:53;43157
31/10/2022 01:20;convomfs;"🤍 SWNDER MAU DIKENALIN KE ORTUNYA PCAR SENDEEERR PLISS ADA DO'S &amp; DON'T NYA ENGGAAKK YAA";7743;N;1;7744;01/11/2022 14:52;01/11/2022 14:52;6528
31/10/2022 01:21;convomfs;kalo lagi sedih di jam segini, rasanya pengen mandi terus keramasan supaya kpla seger 😩 🤍;7742;N;1;7743;01/11/2022 14:52;01/11/2022 14:52;3313
31/10/2022 01:35;convomfs;knph sy jadi ngecrushin cowo rl kembalikan diri sy yg ngecrushin cowo kpop 💭;7738;N;1;7739;01/11/2022 14:51;01/11/2022 14:51;2776
31/10/2022 01:53;convomfs;💭 sumpah ya benci banget punya sifat cemburuan ketika sahabat kita tiba2 lebih deket sama orang lain;7736;N;1;7737;01/11/2022 14:50;01/11/2022 14:50;2187
31/10/2022 02:10;convomfs;🤍 ngecrushin mantan gini amat ya ha ha ha;7732;N;1;7733;01/11/2022 14:50;01/11/2022 14:50;2654
31/10/2022 02:19;convomfs;🤍 how much i want to meet u https://t.co/qSERuwrtOJ;7730;N;1;7731;01/11/2022 14:50;01/11/2022 14:50;2435
31/10/2022 02:33;convomfs;💭 sblm oktober berakhir, tinggalkan pesan utk seseorang tanpa menyebutkan namanya;7727;N;1;7728;01/11/2022 14:50;01/11/2022 14:50;222
31/10/2022 02:36;convomfs;💭 lagunya enak bngt, dah mana suaranya adem bener 😭😭 bikin mleyott https://t.co/81jNw5kKRq;7726;N;1;7727;01/11/2022 14:50;01/11/2022 14:50;1802
31/10/2022 02:53;convomfs;💭 Plonga-plongo tau-tau udah pagi;7725;N;1;7726;01/11/2022 14:50;01/11/2022 14:50;2902
31/10/2022 02:56;convomfs;💭 Gak papa jarak kita jauh, tapi hati kita jangan;7724;N;1;7725;01/11/2022 14:50;01/11/2022 14:50;2199
31/10/2022 03:01;convomfs;Perasaan udah dibales, pas cek wa lagi ternyata belum kebales😭 🤍 https://t.co/6Hk0U9Gc3O;7723;N;1;7724;01/11/2022 14:50;01/11/2022 14:50;8678
31/10/2022 03:08;convomfs;🤍 knpsi temen gw cowo kalo ketemu mesti basa basinya nanyain cowo gw kemana, pdhl cowo gw ga temenan ama dia. yg tipikal begini tuh mksdnya nungguin kita putus trs pengen pdkt, apa emng cuma sekedar basabasi siii;7721;N;1;7722;01/11/2022 14:50;01/11/2022 14:50;496
31/10/2022 04:34;convomfs;bangun tidur gini ngerasa glowing karena malemnya skinkeran. mantep euy 🤍;7717;N;1;7718;01/11/2022 14:49;01/11/2022 14:49;2827
31/10/2022 04:56;convomfs;Kenapa setiap hari rasanya unmotivated banget... 💭;7711;N;1;7712;01/11/2022 14:48;01/11/2022 14:48;3474
31/10/2022 05:02;convomfs;🤍 Takut kepengen BAB di Sekolah 😔;7709;N;1;7710;01/11/2022 14:47;01/11/2022 14:47;2833
31/10/2022 05:25;convomfs;💭 senin lagi senin lagiii, back to reality 😢🙂💪;7703;N;1;7704;01/11/2022 14:47;01/11/2022 14:47;2405
31/10/2022 05:28;convomfs;lucu banget tampilan télégram ala Halloween 💭 https://t.co/Mpi4OLDrC1;7702;N;1;7703;01/11/2022 14:47;01/11/2022 14:47;2083
31/10/2022 05:30;convomfs;💭 ceritanya semalem emg lagi badmood sama temen, tapi dia ngeh bgt aku badmood tapi aku pgn ketemu Ya Allah kangen bgt mana LDR :( https://t.co/2YetLf95ns;7701;N;1;7702;01/11/2022 14:47;01/11/2022 14:47;130289
31/10/2022 05:35;convomfs;💭 kapan ya hujan duit gitu anjir, seret bgt dompet;7699;N;1;7700;01/11/2022 14:45;01/11/2022 14:45;3653
31/10/2022 05:39;convomfs;"Wkwkw kemaein gue upload foto lagi liburan, terus sekarang gue sakit. Mau izin ga masuk sekolah dulu takut temen-temen pada nyautin ke guru ""lah kmrn perasaan liburan"" 💭";7698;N;1;7699;01/11/2022 14:45;01/11/2022 14:45;3777
31/10/2022 05:41;convomfs;🤍 males ga sih lo punya temen yg gamau kalah bahkan soal hal kecilpun?;7695;N;1;7695;01/11/2022 14:44;01/11/2022 14:44;6617
31/10/2022 06:00;convomfs;"💭 hai kamu, gimana rasanya jadi ""everyone's crush""?, bahkan pacar ku pun ngebayi bayiin kamu😄";7688;N;1;7688;01/11/2022 14:40;01/11/2022 14:40;2901
31/10/2022 06:10;convomfs;🤍 morning after break-up ada rasa nyeseknya sendiri yaa ... happy monday semuanya, hope you have a good one!;7684;N;1;7684;01/11/2022 14:40;01/11/2022 14:40;3402
31/10/2022 06:18;convomfs;🤍 mood hari ini : tertawan hati - awdella;7682;N;1;7682;01/11/2022 14:39;01/11/2022 14:40;4,012E+16
31/10/2022 06:36;convomfs;💭 CRUSH GUE LUCU BANGET SUMPAHH WRWRJWHSKHSDLSBGKSBDJSNBSK jadian yuk https://t.co/tjlKtVyhY8;7674;N;1;7674;01/11/2022 14:39;01/11/2022 14:39;1958
31/10/2022 06:40;convomfs;💭 i hate the idea of people come and go, i want they to stay or don't ever come😔;7673;N;1;7673;01/11/2022 14:39;01/11/2022 14:39;1993
31/10/2022 07:00;convomfs;💭 aku bosen ke rs mulu..😔;7666;N;1;7666;01/11/2022 14:37;01/11/2022 14:37;1958
31/10/2022 07:16;convomfs;"Bumi bulat ❌
Bumi datar ❌
Bumi love ✅ Karena aku cinta kamu 🤍 https://t.co/uyhEnDl6RH";7660;N;1;7660;01/11/2022 14:37;01/11/2022 14:37;503
31/10/2022 07:20;convomfs;💭 AKU CAPE. TP GAPAPA. INGAT KATA PAK MENTRI ANAK BANGSA PASTI BISA. AYO SDIKIT LAGI /menguap https://t.co/q9g3rJhDSp;7659;N;1;7659;01/11/2022 14:37;01/11/2022 14:37;4085
31/10/2022 07:20;convomfs;💭 capek banget habis kemah, wajahku gosong  ㅜㅜ;7658;N;1;7658;01/11/2022 14:37;01/11/2022 14:37;2379
31/10/2022 07:36;convomfs;"💭 Aku punya mutual. Dia ini si yg paling gak ekspos rls gitu. Kyk selalu nyindir ""pacar itu gaperlu diekspos, ss chat kek dll."" Kek???? Kalo punya prinsip sendiri ya gaperlu jatohin orang gitu gasih. Wdyt soal pacaran diekspos &amp; tdk diekspos?";7652;N;1;7652;01/11/2022 14:36;01/11/2022 14:36;8869
31/10/2022 07:50;convomfs;"pick your team:
emak emak hobi invest emas vs. anak muda hobi ngonser 🤣 🤍 https://t.co/62AuLJb9uu";7646;N;1;7646;01/11/2022 14:36;01/11/2022 14:36;4413
31/10/2022 07:55;convomfs;"💭 titipan.
CW // tiktok.
masih pagi ya allah 😭 https://t.co/QUtNNCv5iH";7644;N;1;7644;01/11/2022 14:35;01/11/2022 14:35;6258
31/10/2022 07:55;convomfs;🤍 cape ngemis perhatian mulu, ayo suruh sender mundur!!!!!!!;7643;N;1;7643;01/11/2022 14:35;01/11/2022 14:35;28609
31/10/2022 08:10;convomfs;💭 belajar berdasarkan teori zaman purba 😭😭🙏 https://t.co/LykjNSrExN;7638;N;1;7638;01/11/2022 14:35;01/11/2022 14:35;3167
31/10/2022 08:10;convomfs;🤍 Aku simpen kontak dia udah 4 tahun lebih, dari awal dia minta dinamain kayak gitu. Dan sampe sekarang aku gatau nama aslinya siapa 😭 https://t.co/aJu4t0xmDb;7637;N;1;7637;01/11/2022 14:34;01/11/2022 14:34;3133
31/10/2022 08:20;convomfs;💭 heran dah ada orang berbuat baik malah kena suudzon terus itupun buktinya ga valid cuma berdasarkan asumsi;7633;N;1;7633;01/11/2022 14:34;01/11/2022 14:34;8547
31/10/2022 08:30;convomfs;💭 gimana? ottoke? ? ? ? ? https://t.co/9aHCedIdEG;7628;N;1;7628;01/11/2022 14:33;01/11/2022 14:33;3831
31/10/2022 08:41;convomfs;💭 mimpi gw abis tidur subuh random banget. kalian gitu juga ga;7625;N;1;7625;01/11/2022 14:33;01/11/2022 14:33;3488
31/10/2022 09:00;convomfs;💭 sender cwek, td malem prtama kali cobain vape pke vape temen, trs sender jd pngen coba lg🥲 takut kecanduan🥲;7618;N;1;7618;01/11/2022 14:30;01/11/2022 14:30;5793
31/10/2022 09:05;convomfs;🤍 Kenapa sih pacarnya mantan selalu stalking mantannya doi mereka? Aku udah punya pacar aja tetap diganggu, enak kalo stalking cuma sampe IG. Ini LinkedIn, WhatsApp, Facebook, Twitter bahkan sosmed pacar ku sampe dicari tau dan di teror buat ga ngedeketin 'pacarnya' lagi. (cont);7615;N;1;7615;01/11/2022 14:27;01/11/2022 14:27;1958
31/10/2022 09:05;convomfs;Aku gak akan mengganggu hubungan orang kok! Aku punya prinsip kalo orang terdekatku sudah punya hubungan dengan pasangan mereka ya aku harus menjaga jarak untuk menghargai pasangan mereka. Aku tetap berteman dengan mantanku karena kami sahabatan sejak SD dan sekarang kami (cont);7614;N;1;7614;01/11/2022 14:27;01/11/2022 14:27;5358
31/10/2022 09:05;convomfs;udah usia 26 tahun, aku sudah bilang ke pacarnya dan ke mantan aku untuk stop stalking tapi si cewe ini tetap stalking. Jujur aku kasihan sama mantanku, karena pacarnya tiap kali kami kumpul tongkrongan pasti ada aduan dari circle kami tentang pacarnya dan dia cuma bisa (cont);7613;N;1;7613;01/11/2022 14:27;01/11/2022 14:27;739
31/10/2022 09:05;convomfs;minta maaf.;7612;N;1;7612;01/11/2022 14:26;01/11/2022 14:26;3738
31/10/2022 09:15;convomfs;🤍 cowoku bener-bener 😭 mentang-mentang sama-sama libur https://t.co/QKGY2F4yoV;7608;N;1;7608;01/11/2022 14:26;01/11/2022 14:26;3258
31/10/2022 09:20;convomfs;🤍 Pagi² ovthnkg sampe sakit perutt😖😖;7606;N;1;7606;01/11/2022 14:26;01/11/2022 14:26;2271
31/10/2022 09:20;convomfs;"💭 Kalian ada ga si ortu yang sering bilang gini ""kamu mah gausah mikirin uang belajar aja yg bener, biar uang urusan mama sama ayah""

Tp giliran mau minta uang dibilangnya boros banget padahal buat keperluan alat kuliah juga 😭

Tp ujungnya tetep dikasih sih walau (cont)";7605;N;1;7605;01/11/2022 14:26;01/11/2022 14:26;2655
31/10/2022 09:20;convomfs;"diocehin gitu dulu
Bingung harus ngerasa gimana";7604;N;1;7604;01/11/2022 14:26;01/11/2022 14:26;4086
31/10/2022 09:30;convomfs;🤍 jarak rumah ke kampus 8 jam, sementara ini aku tinggal dirumah sepupu aku tapi aku diperlakukan seperti pembantu bahkan makan pun aku gaboleh bareng mereka. Aku ga berani ngadu takut ortu aku sedih, aku tau aku anak bidik misi dan anak pemulung tapi jujur aku sakit (cont);7599;N;1;7599;01/11/2022 14:25;01/11/2022 14:25;316
31/10/2022 09:30;convomfs;hati diperlakukan buruk begini 😔;7598;N;1;7598;01/11/2022 14:25;01/11/2022 14:25;1089
31/10/2022 10:00;convomfs;💭 ini cht sender waktu minta save ke crush (titipan) https://t.co/CkQmiIofl2;7586;N;1;7586;01/11/2022 14:23;01/11/2022 14:23;478
31/10/2022 10:05;convomfs;💭 glowing apa berminyak itu? hehe;7585;N;1;7585;01/11/2022 14:23;01/11/2022 14:23;5,55E+15
31/10/2022 10:10;convomfs;"🤍 cw // LGBTQ+

apakah yg bi kebanyakan akan end up nikah sama lawan jenis? karna mungkin itu pilihan yg lebih masuk akal dan gak ngerepotin gak sih.. soalnya aku gitu kayaknya";7582;N;1;7582;01/11/2022 14:23;01/11/2022 14:23;16135
31/10/2022 10:15;convomfs;💭 baru tau kalo sahabat gw suka juga sama crush gw, tapi sahabat gw gatau kalo gw ngecrushin orang yang sama. akhirnya gw tetep support dia, walau hati hancur menjadi remah-remah.;7581;N;1;7581;01/11/2022 14:22;01/11/2022 14:22;4811
31/10/2022 10:20;convomfs;🤍 cara ngajak “eh lu gamau ketemu gue dulu apa, sebelum ntar sebulan kita ga ketemu” ke temen cowo (diam-diam crush) dengan cara yang lebih ga ketara gimana ya 😭 help takut banget kangen ntar beda negaraaa 😭😭😭;7580;N;1;7580;01/11/2022 14:22;01/11/2022 14:22;2795
31/10/2022 10:20;convomfs;🤍 gaji: dari bank dia datang, ke bank juga dia pergi;7579;N;1;7579;01/11/2022 14:22;01/11/2022 14:22;2861
31/10/2022 10:25;convomfs;"guys jd kan blm lama ini kucing aku matiii, trs aku nangis2 terus kan dpn mama aku,trs dia ngatain aku ""Tibang kucing doang nangis,lebay"" trs aku ngambek/marah sm dia 2 hari, aku gasuka dikatain kaya gitu, trs aku gamau ngomong sama sekali sm dia.
trs kmrn tbtb dia (cont)";7577;N;1;7577;01/11/2022 14:22;01/11/2022 14:22;97534
31/10/2022 10:25;convomfs;kekamar aku bawa-bawa kucing kecil yg mirip bgt kucing aku yg udh matii, katanya itu buat aku biar ga sedih lg. aneh bgt gasih dia 😭😭 🤍;7576;N;1;7576;01/11/2022 14:21;01/11/2022 14:21;11807
31/10/2022 10:50;convomfs;🤍 nomor w dijadiin nomor darurat sama temen SD buat p1njool, nah kang pinjol nya wa  w trs, sampe di telfon padahal posisinya sama temen w yg pinjol ini ga berhubungan lama. Dan dia ini dr dulu keliatan orang kaya juga. Ganggu bgt sumpaaah;7567;N;1;7567;01/11/2022 14:20;01/11/2022 14:20;3413
31/10/2022 11:05;convomfs;"💭 ya allah seseneng itu, aku anak rantau terus tbtb kangen sama masakan minang sm melayu, udah cari cari disini rasanya pada gak sama dan umumnya nyesuain cita rasa daerah yang aku tempatin.

tapi akhirnya aku nemu resto yang jual rasanya identik sama masakan daerah (cont)";7560;N;1;7560;01/11/2022 14:19;01/11/2022 14:19;2884
31/10/2022 11:05;convomfs;aku😭😭😭😭 aku makannya sampai nangis krn kangen dan enak bgt;7559;N;1;7559;01/11/2022 14:19;01/11/2022 14:19;4786
31/10/2022 11:05;convomfs;💭 coty manis https://t.co/Kxhx4qK5r5;7558;N;1;7558;01/11/2022 14:19;01/11/2022 14:19;2471
31/10/2022 11:20;convomfs;💭 yallah pengen ngerasain menang giveaway sekali aja;7553;N;1;7553;01/11/2022 14:17;01/11/2022 14:17;2848
31/10/2022 11:20;convomfs;"💭 cw // western , hollywood actor , manga

when you'll see Mads Mikkelsen but make it manga version https://t.co/tR5eeK7ep0";7552;N;1;7552;01/11/2022 14:17;01/11/2022 14:17;6714
31/10/2022 11:40;convomfs;💭 Kayaknya minggu ini bakalan terus ngerasa berat, bahkan mungkin sampai ujian selesai juga masih terasa berat wkwkwkwkkw. https://t.co/MfquESBSCv;7544;N;1;7544;01/11/2022 14:17;01/11/2022 14:17;28502
31/10/2022 11:45;convomfs;(titip an) mini mal li ma ka ta 🤍 https://t.co/H9cp94dIxt;7543;N;1;7543;01/11/2022 14:16;01/11/2022 14:16;474
31/10/2022 11:50;convomfs;🤍 seneng banget tugas gue kelar 1. lanjut tugas lain🥹;7541;N;1;7541;01/11/2022 14:16;01/11/2022 14:16;5063
31/10/2022 11:55;convomfs;What's after like 🤍;7538;N;1;7538;01/11/2022 14:16;01/11/2022 14:16;2867
31/10/2022 12:00;convomfs;"🤍 Buat kalian yg percaya zodiák, knp kalian bisa percaya? Zodiák itu kan pseudoscience (ilmu semu, yg penelitiannya gk ilmiah). Dan kalau kalian merasa ""tapi zodiák ini cocok bgt sama sifatku kok"" itu namanya Barnum Effect btw. https://t.co/55x3r0hLaM";7537;N;1;7537;01/11/2022 14:16;01/11/2022 14:16;2982
31/10/2022 12:05;convomfs;"🤍 TW : PENIPUAN // BANK  

Udah berapa kali nemu orang kena tipu atau di WA sama orang yg mengatasnamakan Bank BRI tapi sampe sekarang kok ga ada ya Bank BRI coba ngelaporin ini padahal ini kan tindakan penipuan mengatasnamakan bank dan bikin kepercayaan masyarakat (cont) https://t.co/ahJ2hy0t9G";7535;N;1;7535;01/11/2022 14:16;01/11/2022 14:16;4602
31/10/2022 12:05;convomfs;menurun ? Cmiiw.;7534;N;1;7534;01/11/2022 14:15;01/11/2022 14:15;2495
31/10/2022 12:05;convomfs;"💭 Aku biasanya : gasuka masak, males cuci perabotannya. Mending order food

🧑: sayang, pengen deh dimasakin kamu

Aku yang bucinnya kebangetan : oke 🥰

Tapi bangga ternyata aku bisa bangun pagi, ke pasar beli bahan, sama cuci perabotan pas lagi sibuk sibuknya https://t.co/Y7FuZvd8Fj";7533;N;1;7533;01/11/2022 14:15;01/11/2022 14:15;5009
31/10/2022 12:10;convomfs;💭 currently on my lowest point dan iseng buka bukain folder word di laptop terus nemu ini 😹 ternyata aku bisa romantis sama diri sendiri juga ya wkwk https://t.co/h7sNtKAqFy;7530;N;1;7530;01/11/2022 14:14;01/11/2022 14:14;3822
31/10/2022 12:20;convomfs;"🤍 kosan aku bekas orang Bund1r 🥹😭
Takuttt🥹😭😭😭😭😭";7527;N;1;7527;01/11/2022 14:13;01/11/2022 14:13;3173
31/10/2022 12:25;convomfs;🤍 Mind blowing 😭🤌 https://t.co/ceZwD2rnI3;7523;N;1;7523;01/11/2022 14:13;01/11/2022 14:13;1908
31/10/2022 12:45;convomfs;🤍 li ma ka taa https://t.co/CoPYiIh2v0;7515;N;1;7515;01/11/2022 14:12;01/11/2022 14:12;3099
31/10/2022 12:50;convomfs;🤍 pacaran belum sebulan udah break aja, awikwok banget;7513;N;1;7513;01/11/2022 14:12;01/11/2022 14:12;2701
31/10/2022 13:26;convomfs;🤍 mau minta pandangan kalian mengenai ini, tapi please pake bahasa yang baik:) ini aku salah ga kalau merasa sakit hati sama kata-katanya? jadi kan aku ikutan UKM sastra gitu, kemarin tuh dalam rangka ngerayain bulan bahasa disuruh buat 3 puisi. Waktu aku kirim ke (cont) https://t.co/jCa3hKzvwY;7500;N;1;7500;01/11/2022 14:10;01/11/2022 14:10;3689
31/10/2022 13:26;convomfs;pengurus ternyata tanggapannya begitu. Aku paham betul maksudnya biar puisi aku berkembang, tapi dibilang ga niat dan jelek bikin aku down banget, aku jadi takut bikin puisi lagi. Chat ini pun baru berani aku buka setelah 3 hari karena kemarin aku lagi UTS jadi takut malah (cont);7499;N;1;7499;01/11/2022 14:10;01/11/2022 14:10;3449
31/10/2022 13:26;convomfs;ngeganggu fokus aku:(;7498;N;1;7498;01/11/2022 14:10;01/11/2022 14:10;3336
31/10/2022 13:30;convomfs;🤍 maaf ya kalo kalian sebel, gue jg benci sisi diri gue yg ini yg sampe ngelakuin hal bodoh cuma biar dipuji orang lain 💔 https://t.co/ui1MLTY1SA;7496;N;1;7496;01/11/2022 14:10;01/11/2022 14:10;6304
31/10/2022 13:40;convomfs;"💭 aku bosen banget, hari ini panas pula

saran bikin minuman yang seger dong";7493;N;1;7493;01/11/2022 14:10;01/11/2022 14:10;2378
31/10/2022 13:45;convomfs;🤍 gua butuh topik buat chat dia😭;7490;N;1;7490;01/11/2022 14:09;01/11/2022 14:09;2271
